iteration_id,feature_name,feature_importance,explained_variance,feature_importance_rank
45,num__TransactionsCred,0.030856601893901825,0.030856598168611526,7
45,num__TransactionsCred_CA,0.03881363570690155,0.03881363198161125,9
45,num__VolumeDeb,0.052498094737529755,0.05249808728694916,1
45,num__VolumeDeb_CA,0.05364196375012398,0.05364195629954338,6
45,num__VolumeDebCash_Card,0.057422757148742676,0.05742274969816208,5
45,num__VolumeDebCashless_Card,0.031380027532577515,0.031380023807287216,26
45,num__VolumeDeb_PaymentOrder,0.055407263338565826,0.05540725588798523,17
45,num__TransactionsDeb,0.06983331590890884,0.06983330845832825,21
45,num__TransactionsDeb_CA,0.10635017603635788,0.10635016113519669,24
45,num__TransactionsDebCash_Card,0.0373590849339962,0.0373590812087059,2
45,num__TransactionsDebCashless_Card,0.04255178943276405,0.042551785707473755,16
45,num__TransactionsDeb_PaymentOrder,0.023828227072954178,0.02382822334766388,13
45,num__Count_CA,0.0,0.0,4
45,num__Count_SA,0.04401468485593796,0.04401468113064766,12
45,num__Count_MF,0.051015086472034454,0.05101507902145386,28
45,num__Count_OVD,0.0,0.0,8
45,num__Count_CC,0.0,0.0,3
45,num__Count_CL,0.0,0.0,27
45,num__ActBal_SA,0.048304323107004166,0.04830431565642357,14
45,num__ActBal_MF,0.0,0.0,18
45,num__ActBal_OVD,0.0,0.0,19
45,num__ActBal_CC,0.046407170593738556,0.04640716686844826,20
45,num__ActBal_CL,0.0,0.0,22
45,num__Age,0.051807813346385956,0.05180780589580536,23
45,num__Tenure,0.024769173935055733,0.024769170209765434,25
45,cat__Sex_M,0.03501369059085846,0.03501368686556816,15
40,num__VolumeCred,0.050321441143751144,0.05032143369317055,26
40,num__VolumeCred_CA,0.05124590918421745,0.051245901733636856,8
40,num__TransactionsCred,0.034901347011327744,0.034901343286037445,7
40,num__TransactionsCred_CA,0.03804335370659828,0.03804334998130798,18
40,num__VolumeDeb,0.04775575175881386,0.04775574430823326,10
40,num__VolumeDeb_CA,0.03905900567770004,0.039059001952409744,2
40,num__VolumeDebCash_Card,0.05272042751312256,0.05272042006254196,1
40,num__VolumeDebCashless_Card,0.054578747600317,0.054578740149736404,17
40,num__VolumeDeb_PaymentOrder,0.044401731342077255,0.04440172761678696,21
40,num__TransactionsDeb,0.05208851024508476,0.052088502794504166,5
40,num__TransactionsDeb_CA,0.045811474323272705,0.04581147059798241,24
40,num__TransactionsDebCash_Card,0.03936231881380081,0.03936231508851051,11
40,num__TransactionsDebCashless_Card,0.0437764935195446,0.0437764897942543,27
40,num__TransactionsDeb_PaymentOrder,0.03731163218617439,0.037311628460884094,9
40,num__Count_CA,0.0,0.0,13
40,num__Count_SA,0.026593556627631187,0.02659355290234089,28
40,num__Count_MF,0.04913821443915367,0.049138206988573074,12
40,num__Count_OVD,0.05219126492738724,0.05219125747680664,6
40,num__Count_CC,0.0,0.0,4
40,num__Count_CL,0.0,0.0,14
40,num__ActBal_SA,0.04792625457048416,0.047926247119903564,3
40,num__ActBal_MF,0.0,0.0,16
40,num__ActBal_OVD,0.0,0.0,15
40,num__ActBal_CC,0.04601270705461502,0.04601270332932472,19
40,num__ActBal_CL,0.0,0.0,20
40,num__Age,0.059885893017053604,0.05988588556647301,22
40,num__Tenure,0.04444793984293938,0.04444793611764908,23
40,cat__Sex_M,0.042426008731126785,0.04242600500583649,25
44,num__VolumeCred,0.03860082849860191,0.03860082849860191,18
44,num__VolumeCred_CA,0.04602453112602234,0.04602453112602234,4
44,num__TransactionsCred,0.02994033880531788,0.02994033880531788,26
44,num__TransactionsCred_CA,0.05363713577389717,0.05363713577389717,10
44,num__VolumeDeb,0.03877221792936325,0.03877221792936325,20
44,num__VolumeDeb_CA,0.03837361931800842,0.03837361931800842,7
44,num__VolumeDebCash_Card,0.048094868659973145,0.048094868659973145,2
44,num__VolumeDebCashless_Card,0.04453632980585098,0.04453632980585098,21
44,num__VolumeDeb_PaymentOrder,0.033985406160354614,0.033985406160354614,24
44,num__TransactionsDeb,0.049905017018318176,0.049905017018318176,8
44,num__TransactionsDeb_CA,0.04403073713183403,0.04403073713183403,11
44,num__TransactionsDebCash_Card,0.03450397402048111,0.03450397402048111,23
44,num__TransactionsDebCashless_Card,0.038525283336639404,0.038525283336639404,17
44,num__TransactionsDeb_PaymentOrder,0.030559983104467392,0.030559983104467392,22
44,num__Count_CA,0.0,0.0,5
44,num__Count_SA,0.03162315487861633,0.03162315487861633,1
44,num__Count_MF,0.04004942625761032,0.04004942625761032,13
44,num__Count_OVD,0.056006886065006256,0.056006886065006256,6
44,num__Count_CC,0.0,0.0,12
44,num__Count_CL,0.04972981661558151,0.04972981661558151,9
44,num__ActBal_SA,0.0458601750433445,0.0458601750433445,16
44,num__ActBal_MF,0.039686419069767,0.039686419069767,14
44,num__ActBal_OVD,0.041137244552373886,0.041137244552373886,3
44,num__ActBal_CC,0.04554952308535576,0.04554952308535576,27
44,num__ActBal_CL,0.0,0.0,15
44,num__Age,0.05311547592282295,0.05311547592282295,25
44,num__Tenure,0.027751542627811432,0.027751542627811432,19
44,cat__Sex_M,0.0,0.0,28
25,num__VolumeCred,0.03216322138905525,0.03216322138905525,18
25,num__VolumeCred_CA,0.03425927087664604,0.03425927087664604,20
25,num__TransactionsCred,0.030093006789684296,0.030093006789684296,26
25,num__TransactionsCred_CA,0.0271495059132576,0.0271495059132576,13
25,num__VolumeDeb,0.028701096773147583,0.028701096773147583,11
25,num__VolumeDeb_CA,0.037166059017181396,0.037166059017181396,7
25,num__VolumeDebCash_Card,0.04305504634976387,0.04305504634976387,24
25,num__VolumeDebCashless_Card,0.036424100399017334,0.036424100399017334,17
25,num__VolumeDeb_PaymentOrder,0.029045164585113525,0.029045164585113525,23
25,num__TransactionsDeb,0.03395042195916176,0.03395042195916176,6
25,num__TransactionsDeb_CA,0.04310969263315201,0.04310969263315201,22
25,num__TransactionsDebCash_Card,0.03546183183789253,0.03546183183789253,8
25,num__TransactionsDebCashless_Card,0.04522506147623062,0.04522506147623062,27
25,num__TransactionsDeb_PaymentOrder,0.02843833714723587,0.02843833714723587,21
25,num__Count_CA,0.016086047515273094,0.016086047515273094,12
25,num__Count_SA,0.030201414600014687,0.030201414600014687,28
25,num__Count_MF,0.03945751488208771,0.03945751488208771,2
